Design,Frontal Area (m²),Average Cd,Cd
F_D_WM_WW_3034,2.493307529,0.288437549547009,0.7191635139318681
F_D_WM_WW_3979,2.480957839,0.2670338532166033,0.6624997314161073
F_D_WM_WW_1477,2.341085442,0.2445333286320986,0.5724734157444077
F_D_WM_WW_3898,2.460204154,0.2778590583431203,0.6835900095622729
F_D_WM_WW_1196,2.532537091,0.2686053957100465,0.680253127478425
F_D_WM_WW_3356,2.474912215,0.2707709206283294,0.6701342589298479
F_D_WM_WW_1488,2.42761486,0.2712796990962276,0.6585626287423307
F_D_WM_WW_3546,2.469390788,0.2994695683409013,0.7395073933473583
F_D_WM_WW_2814,2.4750876,0.2799607987359145,0.6929275014373577
F_D_WM_WW_2618,2.564492865,0.2719347245483609,0.6973746608500119
F_D_WM_WW_3580,2.42276257,0.2622253913838216,0.6353098631483236
F_D_WM_WW_2276,2.725583159,0.2928888277104718,0.7982928562669145
F_D_WM_WW_3848,2.293165016,0.2575833479176787,0.5906811221489772
F_D_WM_WW_2218,2.414062574,0.2678228678435086,0.6465411617223622
F_D_WM_WW_3245,2.585592544,0.2784427733620015,0.7199395587354729
F_D_WM_WW_3261,2.388442626,0.2439751167934609,0.5827205686328304
F_D_WM_WW_1622,2.664382757,0.2848431008172679,0.7589310462679411
F_D_WM_WW_2634,2.64608544,0.2776912121631352,0.7347946733208229
F_D_WM_WW_3706,2.637871089,0.2841162115944924,0.7494619404813181
F_D_WM_WW_3786,2.342486739,0.2844306508167066,0.6662750277032747
F_D_WM_WW_1023,2.526282568,0.2658286333046404,0.6715582423927773
F_D_WM_WW_3818,2.598509559,0.2799529167339765,0.7274603302031689
F_D_WM_WW_3893,2.323907221,0.2718812772930479,0.6318268635560172
F_D_WM_WW_1275,2.778941382,0.2905933479847466,0.8075418800487387
F_D_WM_WW_1835,2.679283938,0.2770932595995355,0.7424115197730998
F_D_WM_WW_3135,2.652933115,0.2888278897543671,0.7662410732649296
F_D_WM_WW_2787,2.425382674,0.2721414326705414,0.6600471156766687
F_D_WM_WW_3919,2.611860417,0.2730158404382324,0.7130792668546071
F_D_WM_WW_2637,2.640053716,0.2815752014567454,0.7433736569393294
F_D_WM_WW_2242,2.601505477,0.2738666295496999,0.7124655367410744
F_D_WM_WW_2151,2.288884353,0.2457778922842091,0.5625571719626455
F_D_WM_WW_2433,2.567084117,0.2769815908541373,0.7110350425830483
F_D_WM_WW_3208,2.336747466,0.253205022296934,0.591676194230834
F_D_WM_WW_1690,2.459515132,0.2759075676987338,0.6785988377883502
F_D_WM_WW_2566,2.46983493,0.2783089647400035,0.6873772024469991
F_D_WM_WW_1415,2.538390019,0.2757598181801854,0.6999859701098374
F_D_WM_WW_3790,2.552027495,0.2878637766755284,0.7346362728904882
F_D_WM_WW_1245,2.395433198,0.2718392965783718,0.6511728755447996
F_D_WM_WW_1037,2.500322958,0.2802385803208033,0.7006869560934315
F_D_WM_WW_1827,2.705752697,0.2909675556184618,0.7872862483541505
F_D_WM_WW_3058,2.519472751,0.2764899909132959,0.6966089980302866
F_D_WM_WW_1046,2.275613754,0.2672751590929228,0.6082150281343933
F_D_WM_WW_2457,2.371647154,0.2636446866067488,0.6252721706581177
F_D_WM_WW_1664,2.535330648,0.2793987769738186,0.708368282275439
F_D_WM_WW_1169,2.502456866,0.2704128763521166,0.6766965590821632
F_D_WM_WW_1715,2.43990614,0.2809423649659616,0.6854730012665706
F_D_WM_WW_1578,2.524281809,0.2678101701827931,0.6760283408576188
F_D_WM_WW_2179,2.363047209,0.2718526882346239,0.642400736191975
F_D_WM_WW_1791,2.636907723,0.2863969177405537,0.7552022442334618
F_D_WM_WW_1639,2.204082927,0.2651068443486946,0.5843174694598041
F_D_WM_WW_3336,2.290146485,0.2674616564454596,0.612526372380847
F_D_WM_WW_1482,2.351875327,0.2632407538635682,0.619109434072606
F_D_WM_WW_1072,2.222264553,0.2640901300836832,0.5868781348821281
F_D_WM_WW_2332,2.50979333,0.2877216429376321,0.7221218603415106
F_D_WM_WW_3153,2.662088008,0.2788117774841256,0.7422214893296551
F_D_WM_WW_1845,2.36813024,0.2692398059848833,0.6375949263645352
F_D_WM_WW_1753,2.246561883,0.2599534370847162,0.5840014831093621
F_D_WM_WW_1495,2.493591015,0.2695380056116062,0.6721175489941207
F_D_WM_WW_1436,2.326650034,0.2655688172791162,0.6178856977517955
F_D_WM_WW_3198,2.316489142,0.2644065806891472,0.6124949732397563
F_D_WM_WW_2901,2.752955929,0.2854032241961945,0.78570249820663
F_D_WM_WW_3808,2.477169644,0.287473381138838,0.7121203332151717
F_D_WM_WW_2038,2.396422904,0.2690722028151094,0.6448107896558615
F_D_WM_WW_1902,2.284363668,0.2504686946342243,0.5721615859938085
F_D_WM_WW_3717,2.325199154,0.2569050752800748,0.5973554636995362
F_D_WM_WW_2605,2.256297583,0.2644086167317264,0.5965845228561676
F_D_WM_WW_2398,2.484549762,0.2819335633249706,0.7004779676588676
F_D_WM_WW_3316,2.569051873,0.2707302826947313,0.6955201398347189
F_D_WM_WW_2536,2.449508346,0.2667173604802245,0.6533264005194005
F_D_WM_WW_1419,2.423671843,0.2642988315117958,0.6405736360729406
F_D_WM_WW_3586,2.555027338,0.278298192921369,0.7110594910300958
F_D_WM_WW_1946,2.743812476,0.2804898578345456,0.7696115713178926
F_D_WM_WW_2538,2.230233208,0.2641718361866469,0.5891648016817961
F_D_WM_WW_1968,2.549665681,0.3126580785631737,0.7971735727999257
F_D_WM_WW_2203,2.575066427,0.2739005186293041,0.705312029860209
F_D_WM_WW_3067,2.566810728,0.2777158967777243,0.7128441431852034
F_D_WM_WW_2279,2.404955411,0.2607062320731614,0.6269868635057713
F_D_WM_WW_2651,2.428077755,0.2786126599726601,0.6764932019409948
F_D_WM_WW_1640,2.710353108,0.2864860711951051,0.7764784134623625
F_D_WM_WW_1233,2.279712691,0.2619069843579406,0.5970726761023356
F_D_WM_WW_1059,2.173904538,0.2756668449184934,0.599273405144455
F_D_WM_WW_3615,2.260130202,0.2600864875286928,0.5878293255956949
F_D_WM_WW_3306,2.522200616,0.2708752232667358,0.6832016549824986
F_D_WM_WW_2209,2.265546381,0.2685263173817133,0.6083588265473979
F_D_WM_WW_3481,2.225785142,0.264151080738631,0.5879435507512871
F_D_WM_WW_1982,2.354436535,0.2873376282213956,0.6765182097647008
F_D_WM_WW_2954,2.191265567,0.2838014271573484,0.6218842951953563
F_D_WM_WW_1371,2.274989848,0.2685891374906252,0.6110375610742486
F_D_WM_WW_3627,2.754950114,0.2758101920233672,0.7598433199571374
F_D_WM_WW_3835,2.555591545,0.2770801807785812,0.7081037672848136
F_D_WM_WW_3003,2.346132805,0.2764215682629025,0.6485217093111424
F_D_WM_WW_1858,2.525832533,0.2927056916894973,0.7393255586636
F_D_WM_WW_3756,2.612893584,0.2810690338538276,0.734403475217745
F_D_WM_WW_1554,2.600512897,0.272436791866576,0.7084753908663356
F_D_WM_WW_3194,2.523460923,0.2959921919283386,0.7469247298442785
F_D_WM_WW_2395,2.309489421,0.2734708509748994,0.6315780372783977
F_D_WM_WW_1457,2.696458871,0.2739144366548406,0.7385990126129125
F_D_WM_WW_2802,2.427609664,0.2635851419731952,0.6398818379409407
F_D_WM_WW_1660,2.63946438,0.2812366730657876,0.7423141809068518
F_D_WM_WW_3553,2.226112259,0.275035505156697,0.612259909689581
F_D_WM_WW_3847,2.539317725,0.270981546395955,0.6881082439111584
F_D_WM_WW_1898,2.281735691,0.2748168500744094,0.627059415302976
F_D_WM_WW_3542,2.677025713,0.2843579609589778,0.7612335731834337
F_D_WM_WW_3937,2.165794997,0.2585423620168726,0.5599497541687054
F_D_WM_WW_3271,2.395858029,0.2862360899759323,0.6857810343584038
F_D_WM_WW_3805,2.338595818,0.2618535800284011,0.6123696871827471
F_D_WM_WW_1607,2.594189209,0.2771385301011154,0.7189497841864352
F_D_WM_WW_1545,2.34853284,0.2594238673549872,0.6092654719629913
F_D_WM_WW_1755,2.30693216,0.270278173088809,0.6235134096446201
F_D_WM_WW_2291,2.207426858,0.2564833636305906,0.566168265508346
F_D_WM_WW_2978,2.461098137,0.2809708679270883,0.6914968796066301
F_D_WM_WW_1168,2.572169482,0.2743902523818001,0.705778233334744
F_D_WM_WW_3154,2.220814184,0.2658002130751478,0.5902928833075104
F_D_WM_WW_2030,2.669985983,0.2700360908144242,0.7209925773786277
F_D_WM_WW_2191,2.294635556,0.254567044097775,0.5841385907725744
F_D_WM_WW_2687,2.337699979,0.2632023152572376,0.6152880468495957
F_D_WM_WW_1153,2.460475121,0.2654520891558004,0.6531382611853207
F_D_WM_WW_3672,2.653404126,0.2760622093778962,0.7325046053959857
F_D_WM_WW_2274,2.386275368,0.2818567884287915,0.6725879115312127
F_D_WM_WW_3239,2.355904947,0.2688322862941472,0.6333433131937016
F_D_WM_WW_1238,2.492339413,0.2843416911155317,0.7086760035263115
F_D_WM_WW_1912,2.377920767,0.2604386634419387,0.6193025063283097
F_D_WM_WW_3428,2.236012067,0.2652587018830544,0.5931216582872653
F_D_WM_WW_3018,2.599837964,0.2813304844861912,0.7314136739977128
F_D_WM_WW_1838,2.46917032,0.2597253821826595,0.6413062050360796
F_D_WM_WW_3225,2.743561311,0.2824459154615277,0.7749076861102241
F_D_WM_WW_1671,2.587679276,0.2655620403346688,0.6871893882662985
F_D_WM_WW_2835,2.349127097,0.2577932184300454,0.6055890348368594
F_D_WM_WW_1363,2.437055424,0.2803607701707988,0.6832547356215626
F_D_WM_WW_1429,2.692229982,0.2778064009912032,0.7479187219400317
F_D_WM_WW_2402,2.283046203,0.2745257034784821,0.6267548649524525
F_D_WM_WW_1675,2.265115765,0.2729449163851538,0.6182518330806186
F_D_WM_WW_2892,2.225414024,0.2565941158190943,0.5710281438196927
F_D_WM_WW_3264,2.31976941,0.2565241611193547,0.5950769018905905
F_D_WM_WW_1555,2.477214193,0.26396955135462,0.6539091191355071
F_D_WM_WW_3838,2.439282256,0.2872652528702455,0.7007210340917429
F_D_WM_WW_1108,2.611283084,0.2898009715031234,0.7567523746128721
F_D_WM_WW_2545,2.295752698,0.2642851769959886,0.6067334081299482
F_D_WM_WW_3605,2.602077989,0.2693147097639545,0.7007778783907094
F_D_WM_WW_3301,2.367821171,0.287647232385177,0.6810972066211789
F_D_WM_WW_2376,2.36992645,0.2495020379757552,0.5913014791276467
F_D_WM_WW_3850,2.27035056,0.2755024245216045,0.6254870837939824
F_D_WM_WW_2702,2.617417575,0.2696790706897023,0.7058627392328942
F_D_WM_WW_3552,2.418509166,0.2697878276295659,0.6524843339973332
F_D_WM_WW_2068,2.455822968,0.2788708985366344,0.6848575577330643
F_D_WM_WW_2290,2.521307215,0.2894326585419599,0.7297486502384749
F_D_WM_WW_3854,2.719275214,0.2746076244659684,0.7467337067857279
F_D_WM_WW_1742,2.416080527,0.2703771488680246,0.6532529643258144
F_D_WM_WW_2914,2.326038108,0.26300677486737,0.6117637810036793
F_D_WM_WW_2125,2.627665688,0.2802918452863985,0.7365132644852739
F_D_WM_WW_3895,2.54929176,0.2784905464450991,0.7099536552903883
F_D_WM_WW_1283,2.296868338,0.2790263617694834,0.6408868158156601
F_D_WM_WW_1034,2.339349936,0.2645580918856594,0.6188939553209994
F_D_WM_WW_1075,2.588399965,0.2967374138742146,0.7680751116862076
F_D_WM_WW_3024,2.385609945,0.266377597752612,0.6354730463238408
F_D_WM_WW_2543,2.639252157,0.2658303085785246,0.7015932153118466
F_D_WM_WW_2040,2.367791186,0.2815107810035752,0.6665587460242415
F_D_WM_WW_1221,2.729796828,0.2809361718328849,0.7668986707398721
F_D_WM_WW_2421,2.557186327,0.2947382206209744,0.7537005478162652
F_D_WM_WW_1481,2.606830436,0.2723623468631992,0.7100024554233768
F_D_WM_WW_2195,2.481313649,0.2728812732559537,0.6771040278864966
F_D_WM_WW_2373,2.780208165,0.2742205283788498,0.7623901520094924
F_D_WM_WW_2111,2.314178186,0.2585213700028049,0.5982645150753259
F_D_WM_WW_3804,2.533134223,0.2818903621086558,0.7140661233912984
F_D_WM_WW_1999,2.266573875,0.2688264645822487,0.6093150415307377
F_D_WM_WW_1673,2.589387374,0.2764003155698526,0.715707487306192
F_D_WM_WW_3418,2.453849497,0.2670795886580144,0.6553731142874356
F_D_WM_WW_1583,2.576906163,0.2734380715384032,0.7046242517461461
F_D_WM_WW_1020,2.658686869,0.2879182506072938,0.7654844722350633
F_D_WM_WW_2994,2.473185164,0.3001261085710262,0.7422674390469153
F_D_WM_WW_1723,2.607547055,0.2815459337595025,0.7341442704218157
F_D_WM_WW_3065,2.763885862,0.2950013982269443,0.8153501938296833
F_D_WM_WW_2141,2.382438196,0.2610659981181279,0.621973605593492
F_D_WM_WW_3453,2.388025471,0.2540641318564364,0.6067116181406726
F_D_WM_WW_3966,2.299686866,0.2469267349477215,0.5678541692235384
F_D_WM_WW_1590,2.507445473,0.2705180401171074,0.6783092350564733
F_D_WM_WW_3321,2.415569393,0.2547361272897153,0.6153327923723884
F_D_WM_WW_3025,2.301199026,0.2658610062832739,0.6117990887104497
F_D_WM_WW_1254,2.694233862,0.2851851540764707,0.7683554990525148
F_D_WM_WW_3267,2.364346715,0.2638482586158572,0.6238287635168724
F_D_WM_WW_2154,2.686923155,0.2943237605637162,0.7908253273253248
F_D_WM_WW_3656,2.250406558,0.2489331003413925,0.5602006815115417
F_D_WM_WW_1352,2.576437063,0.268062871104536,0.6906471163279184
F_D_WM_WW_1849,2.700071396,0.2837823811388046,0.7662326900016562
F_D_WM_WW_1497,2.562780777,0.2725880809940635,0.698583494010905
F_D_WM_WW_2032,2.438989853,0.2710688888108804,0.6611342692737225
F_D_WM_WW_1260,2.325147557,0.2710292926308281,0.6301830976360081
F_D_WM_WW_3040,2.453715396,0.2692651154008754,0.6606999592648447
F_D_WM_WW_3571,2.258329558,0.255128469008061,0.576164162648191
F_D_WM_WW_1333,2.36344376,0.276439233527134,0.6533485814988876
F_D_WM_WW_1423,2.336020366,0.2601300452447479,0.6076690835002326
F_D_WM_WW_2448,2.347526709,0.2582945782859683,0.606353421316202
F_D_WM_WW_1018,2.286294248,0.2646542053230174,0.6050773873390257
F_D_WM_WW_2434,2.652938194,0.2779293301249365,0.7373293351212787
F_D_WM_WW_1498,2.341447642,0.2655080122174304,0.6216731091386096
F_D_WM_WW_2446,2.596960949,0.2911110561396577,0.7560040446168378
F_D_WM_WW_1278,2.374954589,0.2684323470431048,0.6375146344460624
F_D_WM_WW_3033,2.253763858,0.273443534285488,0.6162771547764168
F_D_WM_WW_2556,2.351886063,0.2703281064779559,0.6357809060626844
F_D_WM_WW_3149,2.184315455,0.2587061598037979,0.5650958631631355
F_D_WM_WW_3430,2.448282663,0.2763730627569044,0.67663937806794
F_D_WM_WW_2238,2.458491903,0.2676336384606225,0.6579751331258697
F_D_WM_WW_2509,2.666114178,0.2833379966268292,0.7554114499729054
F_D_WM_WW_2882,2.470719719,0.2766355835548494,0.6834889912660385
F_D_WM_WW_1467,2.64539777,0.2703977564127275,0.7153096218272326
F_D_WM_WW_1201,2.249880416,0.2673675495838498,0.6015450136826126
F_D_WM_WW_3462,2.280946434,0.2706960092081082,0.6174430969012656
F_D_WM_WW_2888,2.731081763,0.2886252530428715,0.7882591649266467
F_D_WM_WW_3762,2.475521939,0.2573229302349876,0.6370085592044782
F_D_WM_WW_2188,2.443770807,0.2643229104493272,0.6459446121773411
F_D_WM_WW_3064,2.393574057,0.269588956147231,0.6452811314877228
F_D_WM_WW_2452,2.474456266,0.2903947043775354,0.7185689958602101
F_D_WM_WW_2377,2.515466919,0.2836733634272856,0.7135709615028014
F_D_WM_WW_3157,2.230891441,0.2619220627856229,0.5843196880775107
F_D_WM_WW_2941,2.414382197,0.2560126474006665,0.6181123780910075
F_D_WM_WW_3255,2.430001836,0.2579869525957274,0.6269087684716627
F_D_WM_WW_1003,2.664881663,0.2808707198786578,0.7484872310782448
F_D_WM_WW_3982,2.538061805,0.2686721224427176,0.6819064520401448
F_D_WM_WW_2940,2.533472663,0.2789045761244387,0.706597119196868
F_D_WM_WW_3541,2.318750884,0.269139333139998,0.6240670666375409
F_D_WM_WW_1602,2.506177459,0.2670522106609453,0.6692802307345807
F_D_WM_WW_1810,2.492173726,0.2655617598025762,0.6618260404103032
F_D_WM_WW_3738,2.585512278,0.2798627888399208,0.7235886767009365
F_D_WM_WW_3720,2.222337241,0.2684375196096732,0.5965586967102445
F_D_WM_WW_2924,2.491548705,0.2701942703163902,0.6732021843052219
F_D_WM_WW_2794,2.240734673,0.2576299554774124,0.5772803740416842
F_D_WM_WW_1133,2.530297961,0.2965085388559595,0.7502549512863237
F_D_WM_WW_3175,2.656577241,0.2693161677519859,0.7154592018832638
F_D_WM_WW_2596,2.737750765,0.2854494204519965,0.7814893692112601
F_D_WM_WW_1019,2.592870222,0.2790375006086752,0.7235080261495409
F_D_WM_WW_2603,2.384890814,0.2539026749699215,0.6055301571857935
F_D_WM_WW_2106,2.34448611,0.2695859930510367,0.6320406161587121
F_D_WM_WW_3650,2.472443493,0.2671389258807006,0.6604858990207475
F_D_WM_WW_2417,2.459728362,0.2876767881806288,0.707606754976959
F_D_WM_WW_2415,2.239157665,0.2794958743662242,0.6258353294230079
F_D_WM_WW_1268,2.57460967,0.2860274622810204,0.7364090702742754
F_D_WM_WW_3107,2.581441591,0.2786307520478983,0.719269011868053
F_D_WM_WW_2816,2.31532605,0.2660819766158136,0.6160665318940841
F_D_WM_WW_3754,2.559832877,0.2683109112282814,0.686831091819983
F_D_WM_WW_2570,2.285649601,0.2533624059468172,0.5790976820607427
F_D_WM_WW_1271,2.66263595,0.2754569813706451,0.7334416612759599
F_D_WM_WW_2964,2.686440645,0.280227705351796,0.7528150975121487
F_D_WM_WW_3513,2.320996841,0.2687361414350456,0.62373573533327
F_D_WM_WW_1536,2.27475939,0.2718759272020538,0.6184523183178282
F_D_WM_WW_1548,2.376086518,0.2820537635409398,0.670184144900787
F_D_WM_WW_1167,2.619354753,0.268684028107619,0.7037787860788774
F_D_WM_WW_2438,2.504629551,0.2730120537149365,0.6837940575136292
F_D_WM_WW_3991,2.591322064,0.2733393800152399,0.7083103663935717
F_D_WM_WW_1739,2.596219765,0.2762670072298063,0.7172498645874209
F_D_WM_WW_1314,2.637940488,0.2681473608223069,0.7073567798635083
F_D_WM_WW_1137,2.259007468,0.2604568570999013,0.5883739852804859
F_D_WM_WW_1822,2.374611796,0.2717208071083516,0.6452314337781324
F_D_WM_WW_3945,2.499597629,0.2747008140804039,0.6866415035597475
F_D_WM_WW_2915,2.544796471,0.2716827962435525,0.6913774211120045
F_D_WM_WW_1926,2.299560265,0.2794333238160645,0.6425737681643001
F_D_WM_WW_1678,2.683993199,0.2715207026859328,0.7287597193967448
F_D_WM_WW_2761,2.53216189,0.2741867373247343,0.6942852069971327
F_D_WM_WW_2149,2.675248619,0.2822305367229341,0.7550368536076582
F_D_WM_WW_1399,2.530094991,0.274431048296921,0.6943366206709188
F_D_WM_WW_2622,2.293486956,0.264004270935303,0.6054903517184074
F_D_WM_WW_1648,2.188132182,0.2790563096773592,0.6106120917951877
F_D_WM_WW_2804,2.527282912,0.2737643347578706,0.6918799251486141
F_D_WM_WW_1178,2.644996664,0.2758387795376216,0.7295926516788407
F_D_WM_WW_2885,2.278279501,0.2705023550237354,0.6162799704228007
F_D_WM_WW_2057,2.328459491,0.272485883206127,0.6344723409148239
F_D_WM_WW_3156,2.365368207,0.2715484652185599,0.6423121062876269
F_D_WM_WW_1165,2.500291824,0.2687456051878528,0.6719424393871203
F_D_WM_WW_1795,2.277868829,0.2532215899894897,0.576805566666877
F_D_WM_WW_2661,2.255168754,0.2674278317959825,0.6030948902162675
F_D_WM_WW_1994,2.437415207,0.272351914695959,0.6638346985354971
F_D_WM_WW_2202,2.538670142,0.2731609544583264,0.693465559043575
F_D_WM_WW_3480,2.546589601,0.2717962094184419,0.6921534004962224
F_D_WM_WW_1603,2.355135066,0.2691375813045907,0.6338553553088676
F_D_WM_WW_2887,2.444716308,0.2835651264496239,0.6932362890114776
F_D_WM_WW_3675,2.307902923,0.259919519025279,0.5998690177031955
F_D_WM_WW_1132,2.300760673,0.2676469484733981,0.6157915732960517
F_D_WM_WW_2461,2.546437552,0.2753849776256373,0.7012506482826026
F_D_WM_WW_2664,2.524074686,0.2763526822212687,0.6975348096029066
F_D_WM_WW_1969,2.715705678,0.27145260070897,0.7371853690532166
F_D_WM_WW_3140,2.672462752,0.2818958312157536,0.7533561088681804
F_D_WM_WW_2479,2.571615245,0.289416090252137,0.7442668298406914
F_D_WM_WW_1103,2.523335473,0.2970974817908589,0.7496766147418458
F_D_WM_WW_1319,2.581872479,0.273842821488311,0.70702724437238
F_D_WM_WW_3053,2.533168324,0.2759001801237796,0.6989015968754528
F_D_WM_WW_1410,2.347896903,0.2617566740368406,0.6145776843106786
F_D_WM_WW_3643,2.411890197,0.2683539634741868,0.6472402938294871
F_D_WM_WW_2400,2.522472606,0.2740005753942075,0.6911589454601261
F_D_WM_WW_1449,2.358493899,0.2874077285664246,0.6778493743493604
F_D_WM_WW_3741,2.312928471,0.2590097141919008,0.5990709422200201
F_D_WM_WW_1790,2.608235,0.2762056529657277,0.7204092512630648
F_D_WM_WW_3358,2.352681564,0.2744599008880894,0.6457167488766752
F_D_WM_WW_1354,2.524330605,0.2768044350620509,0.6987459070268701
F_D_WM_WW_2382,2.504962507,0.274597722330775,0.6878569989461881
F_D_WM_WW_3963,2.273245442,0.2645312917254068,0.6013445531811533
F_D_WM_WW_1724,2.464069229,0.2685267708874463,0.6616685533064895
F_D_WM_WW_3312,2.330595899,0.2666950638577018,0.621558422110303
F_D_WM_WW_2936,2.699880178,0.2873281321556927,0.775751528588919
F_D_WM_WW_3126,2.550030879,0.2965270327797345,0.7561530900465682
F_D_WM_WW_3390,2.598048709,0.2776643020102711,0.7213853813731709
F_D_WM_WW_2718,2.3571939,0.2650676852524921,0.6248159307642943
F_D_WM_WW_1878,2.494756659,0.2666914189855353,0.6653301934123231
F_D_WM_WW_1417,2.186546868,0.2675666861130173,0.5850470995015572
F_D_WM_WW_3203,2.303281521,0.259279092085231,0.5971927415815699
F_D_WM_WW_1820,2.506497852,0.2519905369234809,0.6316137395230315
F_D_WM_WW_3211,2.315274566,0.2725041158025588,0.6309218484479829
F_D_WM_WW_2681,2.427738683,0.2674863299591771,0.649386910415596
F_D_WM_WW_1313,2.312536208,0.27818524434351,0.6433134500756941
F_D_WM_WW_3731,2.407204149,0.2637034462121608,0.6347880298275118
F_D_WM_WW_2913,2.612658846,0.281268206808636,0.7348578686171403
F_D_WM_WW_1360,2.705378403,0.2831655256406403,0.766069897542331
F_D_WM_WW_3532,2.159650783,0.2881608492162745,0.6223268036398721
F_D_WM_WW_3959,2.535028267,0.2844942636283422,0.7212010000971973
F_D_WM_WW_3350,2.381283801,0.2666203105663429,0.6348986265692215
F_D_WM_WW_3246,2.563258321,0.2923107468766773,0.7492679542493679
F_D_WM_WW_2056,2.381851509,0.2759462053819411,0.6572628856918004
F_D_WM_WW_3591,2.786870104,0.273066500837041,0.7610008675866405
F_D_WM_WW_1031,2.434928907,0.2621550310367698,0.638328863186913
F_D_WM_WW_1824,2.33108444,0.2654949749666885,0.6188912050430371
F_D_WM_WW_3852,2.631667813,0.2734992840034319,0.7197592625903775
F_D_WM_WW_2425,2.232734319,0.2753178639168603,0.6147116434009458
F_D_WM_WW_2080,2.204669098,0.2828944119982813,0.6236885681294912
F_D_WM_WW_2093,2.396496713,0.2748280238706355,0.6586244558462635
F_D_WM_WW_1373,2.419107205,0.2651763089080189,0.6414899194746942
F_D_WM_WW_1476,2.50056828,0.2696648301812143,0.6743153205827311
F_D_WM_WW_1302,2.484321984,0.267622477808826,0.6648604050330186
F_D_WM_WW_1882,2.386527573,0.270123917959039,0.6446581783360364
F_D_WM_WW_2189,2.36430442,0.2595712026808059,0.6137053418029452
F_D_WM_WW_2890,2.299998122,0.243063870914723,0.5590464466299133
F_D_WM_WW_3009,2.496480445,0.2730053594703907,0.6815525412980259
F_D_WM_WW_2733,2.606832474,0.2891216641757656,0.7536917431103083
F_D_WM_WW_2640,2.492417187,0.2879953483180444,0.7178045559239454
F_D_WM_WW_1124,2.735263343,0.2804178905091629,0.7670167766311009
F_D_WM_WW_1204,2.423441801,0.2694150318602846,0.6529116500279605
F_D_WM_WW_1384,2.363236618,0.274117785832977,0.6478051891255729
F_D_WM_WW_3318,2.314985957,0.2526888255438958,0.5849710826249418
F_D_WM_WW_1751,2.58721401,0.2725418719610407,0.7051241494492306
F_D_WM_WW_3290,2.444676696,0.2643326962884023,0.6462079826071028
F_D_WM_WW_3010,2.390610594,0.2667445144754961,0.6376822621965073
F_D_WM_WW_3328,2.645804037,0.2763259867437456,0.7311044112546106
F_D_WM_WW_2178,2.263603218,0.2546927631779767,0.5765233583309799
F_D_WM_WW_1369,2.287867832,0.2638095769766222,0.6035614449383417
F_D_WM_WW_3882,2.35691886,0.2606540639791904,0.6143404793282005
F_D_WM_WW_1506,2.349001051,0.2618949439486663,0.6151914985870033
F_D_WM_WW_1781,2.586028253,0.276050335461209,0.7138739667528142
F_D_WM_WW_2337,2.293604077,0.2685210521157969,0.6158809798931213
F_D_WM_WW_2655,2.448825611,0.2757783519493809,0.6753330912130158
F_D_WM_WW_3817,2.3529592,0.2645643159009564,0.6225090410908617
F_D_WM_WW_1202,2.625479402,0.3073629737222833,0.8069751564453219
F_D_WM_WW_3824,2.72496047,0.2747357993307787,0.7486441928702244
F_D_WM_WW_3727,2.350758932,0.2704226359755003,0.6356984269343919
F_D_WM_WW_3038,2.39894357,0.2446708079763839,0.5869514615616509
F_D_WM_WW_1200,2.345626789,0.2699888945013901,0.6332931836749555
F_D_WM_WW_1284,2.276111127,0.2726985096342618,0.62069211209486
F_D_WM_WW_1301,2.528618575,0.2883557310277611,0.7291416576845005
F_D_WM_WW_1745,2.411646802,0.2673830217610142,0.6448334093390463
F_D_WM_WW_1948,2.586697002,0.2790885745435396,0.7219175790642274
F_D_WM_WW_2247,2.245281908,0.2717449165471233,0.6101439447142257
F_D_WM_WW_2299,2.607189367,0.2785561279297713,0.7262485748511915
F_D_WM_WW_3437,2.353193677,0.2587920472013605,0.6089878091321271
F_D_WM_WW_3069,2.239904415,0.2462602995826882,0.5515995322744859
F_D_WM_WW_3776,2.400859159,0.2730684627108114,0.6555989197333015
F_D_WM_WW_2745,2.680934558,0.2733734384512046,0.7328962983831204
F_D_WM_WW_3989,2.644603367,0.2807939325197802,0.7425885793749816
F_D_WM_WW_1859,2.342363517,0.2624681072809093,0.6147957188708439
F_D_WM_WW_1462,2.18992795,0.2692720066430862,0.5896862935002801
F_D_WM_WW_3196,2.270042848,0.2596907599104619,0.5895091522264292
F_D_WM_WW_1134,2.477046997,0.2509305121291517,0.6215666715251873
F_D_WM_WW_1413,2.50810189,0.2661406526340968,0.6675078738774116
F_D_WM_WW_2582,2.362658389,0.2784474793538005,0.657876272991161
F_D_WM_WW_1972,2.586062622,0.2948942278071759,0.7626149399756906
F_D_WM_WW_1881,2.397799528,0.2586779990489628,0.6202579840235876
F_D_WM_WW_3494,2.470039322,0.2761649015515773,0.6821381661886547
F_D_WM_WW_1029,2.653572885,0.2767165818504467,0.7342876184282284
F_D_WM_WW_3782,2.551686231,0.2696342431213283,0.6880219855787999
F_D_WM_WW_1696,2.613221553,0.290395726121371,0.7588683703994517
F_D_WM_WW_2143,2.647915107,0.2736668790063884,0.7246466632065571
F_D_WM_WW_3910,2.428079257,0.2544063198351435,0.6177187080414196
F_D_WM_WW_3440,2.345213812,0.2571698442051441,0.6031182706597921
F_D_WM_WW_3106,2.431110038,0.2621080243793275,0.6372134491089319
